GEO,SAT_NAME,ACCESS_START,ACCESS_END,DURATION,DURATION_SECONDS,LAT,LON
28N163E,CAPELLA-2,2023-02-01 00:24:00,2023-02-01 00:32:00,0 days 00:08:00,480.0,28,-163
28N163E,CAPELLA-2,2023-02-01 02:03:00,2023-02-01 02:09:00,0 days 00:06:00,360.0,28,-163
28N163E,CAPELLA-2,2023-02-01 03:40:00,2023-02-01 03:49:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-01 05:17:00,2023-02-01 05:27:00,0 days 00:10:00,600.0,28,-163
28N163E,CAPELLA-2,2023-02-01 06:54:00,2023-02-01 07:03:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-01 20:14:00,2023-02-01 20:22:00,0 days 00:08:00,480.0,28,-163
28N163E,CAPELLA-2,2023-02-01 21:49:00,2023-02-01 22:00:00,0 days 00:11:00,660.0,28,-163
28N163E,CAPELLA-2,2023-02-01 23:28:00,2023-02-01 23:36:00,0 days 00:08:00,480.0,28,-163
28N163E,CAPELLA-2,2023-02-02 01:07:00,2023-02-02 01:13:00,0 days 00:06:00,360.0,28,-163
28N163E,CAPELLA-2,2023-02-02 02:45:00,2023-02-02 02:52:00,0 days 00:07:00,420.0,28,-163
28N163E,CAPELLA-2,2023-02-02 04:21:00,2023-02-02 04:31:00,0 days 00:10:00,600.0,28,-163
28N163E,CAPELLA-2,2023-02-02 05:58:00,2023-02-02 06:08:00,0 days 00:10:00,600.0,28,-163
28N163E,CAPELLA-2,2023-02-02 19:19:00,2023-02-02 19:25:00,0 days 00:06:00,360.0,28,-163
28N163E,CAPELLA-2,2023-02-02 20:53:00,2023-02-02 21:04:00,0 days 00:11:00,660.0,28,-163
28N163E,CAPELLA-2,2023-02-02 22:31:00,2023-02-02 22:40:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-03 00:10:00,2023-02-03 00:16:00,0 days 00:06:00,360.0,28,-163
28N163E,CAPELLA-2,2023-02-03 01:48:00,2023-02-03 01:55:00,0 days 00:07:00,420.0,28,-163
28N163E,CAPELLA-2,2023-02-03 03:25:00,2023-02-03 03:34:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-03 05:01:00,2023-02-03 05:12:00,0 days 00:11:00,660.0,28,-163
28N163E,CAPELLA-2,2023-02-03 06:40:00,2023-02-03 06:45:00,0 days 00:05:00,300.0,28,-163
28N163E,CAPELLA-2,2023-02-03 19:57:00,2023-02-03 20:07:00,0 days 00:10:00,600.0,28,-163
28N163E,CAPELLA-2,2023-02-03 21:33:00,2023-02-03 21:44:00,0 days 00:11:00,660.0,28,-163
28N163E,CAPELLA-2,2023-02-03 23:12:00,2023-02-03 23:20:00,0 days 00:08:00,480.0,28,-163
28N163E,CAPELLA-2,2023-02-04 00:52:00,2023-02-04 00:57:00,0 days 00:05:00,300.0,28,-163
28N163E,CAPELLA-2,2023-02-04 02:28:00,2023-02-04 02:37:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-04 04:04:00,2023-02-04 04:15:00,0 days 00:11:00,660.0,28,-163
28N163E,CAPELLA-2,2023-02-04 05:42:00,2023-02-04 05:50:00,0 days 00:08:00,480.0,28,-163
28N163E,CAPELLA-2,2023-02-04 19:00:00,2023-02-04 19:09:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-04 20:36:00,2023-02-04 20:46:00,0 days 00:10:00,600.0,28,-163
28N163E,CAPELLA-2,2023-02-04 22:14:00,2023-02-04 22:23:00,0 days 00:09:00,540.0,28,-163
28N163E,CAPELLA-2,2023-02-04 23:54:00,2023-02-04 23:59:00,0 days 00:05:00,300.0,28,-163
