GEO,SAT_NAME,ACCESS_START,ACCESS_END,DURATION,DURATION_SECONDS,LAT,LON
21N155E,CAPELLA-2,2023-02-01 03:44:00,2023-02-01 03:50:00,0 days 00:06:00,360.0,21,-155
21N155E,CAPELLA-2,2023-02-01 05:19:00,2023-02-01 05:30:00,0 days 00:11:00,660.0,21,-155
21N155E,CAPELLA-2,2023-02-01 06:57:00,2023-02-01 07:05:00,0 days 00:08:00,480.0,21,-155
21N155E,CAPELLA-2,2023-02-01 18:39:00,2023-02-01 18:44:00,0 days 00:05:00,300.0,21,-155
21N155E,CAPELLA-2,2023-02-01 20:13:00,2023-02-01 20:23:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-01 21:51:00,2023-02-01 21:59:00,0 days 00:08:00,480.0,21,-155
21N155E,CAPELLA-2,2023-02-02 02:49:00,2023-02-02 02:52:00,0 days 00:03:00,180.0,21,-155
21N155E,CAPELLA-2,2023-02-02 04:24:00,2023-02-02 04:33:00,0 days 00:09:00,540.0,21,-155
21N155E,CAPELLA-2,2023-02-02 06:00:00,2023-02-02 06:10:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-02 19:17:00,2023-02-02 19:27:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-02 20:54:00,2023-02-02 21:04:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-02 22:35:00,2023-02-02 22:38:00,0 days 00:03:00,180.0,21,-155
21N155E,CAPELLA-2,2023-02-03 03:28:00,2023-02-03 03:36:00,0 days 00:08:00,480.0,21,-155
21N155E,CAPELLA-2,2023-02-03 05:04:00,2023-02-03 05:14:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-03 06:44:00,2023-02-03 06:47:00,0 days 00:03:00,180.0,21,-155
21N155E,CAPELLA-2,2023-02-03 18:21:00,2023-02-03 18:30:00,0 days 00:09:00,540.0,21,-155
21N155E,CAPELLA-2,2023-02-03 19:57:00,2023-02-03 20:07:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-03 21:36:00,2023-02-03 21:42:00,0 days 00:06:00,360.0,21,-155
21N155E,CAPELLA-2,2023-02-04 02:32:00,2023-02-04 02:38:00,0 days 00:06:00,360.0,21,-155
21N155E,CAPELLA-2,2023-02-04 04:07:00,2023-02-04 04:17:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-04 05:45:00,2023-02-04 05:52:00,0 days 00:07:00,420.0,21,-155
21N155E,CAPELLA-2,2023-02-04 17:26:00,2023-02-04 17:31:00,0 days 00:05:00,300.0,21,-155
21N155E,CAPELLA-2,2023-02-04 18:59:00,2023-02-04 19:10:00,0 days 00:11:00,660.0,21,-155
21N155E,CAPELLA-2,2023-02-04 20:38:00,2023-02-04 20:46:00,0 days 00:08:00,480.0,21,-155
21N155E,CAPELLA-2,2023-02-05 01:35:00,2023-02-05 01:39:00,0 days 00:04:00,240.0,21,-155
21N155E,CAPELLA-2,2023-02-05 03:10:00,2023-02-05 03:20:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-05 04:47:00,2023-02-05 04:56:00,0 days 00:09:00,540.0,21,-155
21N155E,CAPELLA-2,2023-02-05 18:02:00,2023-02-05 18:12:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-05 19:39:00,2023-02-05 19:49:00,0 days 00:10:00,600.0,21,-155
21N155E,CAPELLA-2,2023-02-05 21:21:00,2023-02-05 21:22:00,0 days 00:01:00,60.0,21,-155
21N155E,CAPELLA-2,2023-02-06 02:12:00,2023-02-06 02:21:00,0 days 00:09:00,540.0,21,-155
21N155E,CAPELLA-2,2023-02-06 03:48:00,2023-02-06 03:59:00,0 days 00:11:00,660.0,21,-155
