GEO,SAT_NAME,ACCESS_START,ACCESS_END,DURATION,DURATION_SECONDS,LAT,LON
29N155E,CAPELLA-2,2023-02-01 00:26:00,2023-02-01 00:33:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-01 02:05:00,2023-02-01 02:12:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-01 03:41:00,2023-02-01 03:51:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-01 05:18:00,2023-02-01 05:28:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-01 06:57:00,2023-02-01 07:02:00,0 days 00:05:00,300.0,29,-155
29N155E,CAPELLA-2,2023-02-01 20:15:00,2023-02-01 20:25:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-01 21:51:00,2023-02-01 22:01:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-01 23:30:00,2023-02-01 23:38:00,0 days 00:08:00,480.0,29,-155
29N155E,CAPELLA-2,2023-02-02 01:09:00,2023-02-02 01:15:00,0 days 00:06:00,360.0,29,-155
29N155E,CAPELLA-2,2023-02-02 02:46:00,2023-02-02 02:54:00,0 days 00:08:00,480.0,29,-155
29N155E,CAPELLA-2,2023-02-02 04:22:00,2023-02-02 04:33:00,0 days 00:11:00,660.0,29,-155
29N155E,CAPELLA-2,2023-02-02 06:00:00,2023-02-02 06:08:00,0 days 00:08:00,480.0,29,-155
29N155E,CAPELLA-2,2023-02-02 19:19:00,2023-02-02 19:28:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-02 20:55:00,2023-02-02 21:05:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-02 22:33:00,2023-02-02 22:42:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-03 00:12:00,2023-02-03 00:18:00,0 days 00:06:00,360.0,29,-155
29N155E,CAPELLA-2,2023-02-03 01:50:00,2023-02-03 01:57:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-03 03:26:00,2023-02-03 03:36:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-03 05:03:00,2023-02-03 05:12:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-03 18:24:00,2023-02-03 18:30:00,0 days 00:06:00,360.0,29,-155
29N155E,CAPELLA-2,2023-02-03 19:58:00,2023-02-03 20:09:00,0 days 00:11:00,660.0,29,-155
29N155E,CAPELLA-2,2023-02-03 21:35:00,2023-02-03 21:45:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-03 23:15:00,2023-02-03 23:22:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-04 00:53:00,2023-02-04 01:00:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-04 02:29:00,2023-02-04 02:39:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-04 04:06:00,2023-02-04 04:16:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-04 05:45:00,2023-02-04 05:49:00,0 days 00:04:00,240.0,29,-155
29N155E,CAPELLA-2,2023-02-04 19:01:00,2023-02-04 19:11:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-04 20:38:00,2023-02-04 20:48:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-04 22:17:00,2023-02-04 22:24:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-04 23:55:00,2023-02-05 00:02:00,0 days 00:07:00,420.0,29,-155
29N155E,CAPELLA-2,2023-02-05 01:32:00,2023-02-05 01:41:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-05 03:08:00,2023-02-05 03:19:00,0 days 00:11:00,660.0,29,-155
29N155E,CAPELLA-2,2023-02-05 04:46:00,2023-02-05 04:54:00,0 days 00:08:00,480.0,29,-155
29N155E,CAPELLA-2,2023-02-05 18:04:00,2023-02-05 18:13:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-05 19:40:00,2023-02-05 19:50:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-05 21:18:00,2023-02-05 21:27:00,0 days 00:09:00,540.0,29,-155
29N155E,CAPELLA-2,2023-02-05 22:57:00,2023-02-05 23:03:00,0 days 00:06:00,360.0,29,-155
29N155E,CAPELLA-2,2023-02-06 00:34:00,2023-02-06 00:42:00,0 days 00:08:00,480.0,29,-155
29N155E,CAPELLA-2,2023-02-06 02:11:00,2023-02-06 02:21:00,0 days 00:10:00,600.0,29,-155
29N155E,CAPELLA-2,2023-02-06 03:47:00,2023-02-06 03:57:00,0 days 00:10:00,600.0,29,-155
